"X01" "X02" "X03" "X04" "X05" "X06" "X07" "X08" "X09" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20"
232 37 0.03 26.1 241 37 0.1 27.73 254 38 0.03 27.86 257 39 0.03 29.41 222 38 0.01 30.47
241 37 0.1 27.73 254 38 0.03 27.86 257 39 0.03 29.41 222 38 0.01 30.47 256 37 0.06 32.01
254 38 0.03 27.86 257 39 0.03 29.41 222 38 0.01 30.47 256 37 0.06 32.01 237 39 0.03 30.17
257 39 0.03 29.41 222 38 0.01 30.47 256 37 0.06 32.01 237 39 0.03 30.17 261 40 0.21 28.32
222 38 0.01 30.47 256 37 0.06 32.01 237 39 0.03 30.17 261 40 0.21 28.32 236 39 0.04 29.18
256 37 0.06 32.01 237 39 0.03 30.17 261 40 0.21 28.32 236 39 0.04 29.18 258 39 0.12 29.91
237 39 0.03 30.17 261 40 0.21 28.32 236 39 0.04 29.18 258 39 0.12 29.91 219 38 0.01 28.3
261 40 0.21 28.32 236 39 0.04 29.18 258 39 0.12 29.91 219 38 0.01 28.3 219 38 0.03 27.24
236 39 0.04 29.18 258 39 0.12 29.91 219 38 0.01 28.3 219 38 0.03 27.24 210 38 0.02 28.08
258 39 0.12 29.91 219 38 0.01 28.3 219 38 0.03 27.24 210 38 0.02 28.08 238 38 0.12 27.54
219 38 0.01 28.3 219 38 0.03 27.24 210 38 0.02 28.08 238 38 0.12 27.54 241 37 0.02 26.89
219 38 0.03 27.24 210 38 0.02 28.08 238 38 0.12 27.54 241 37 0.02 26.89 250 36 0.04 25.07
210 38 0.02 28.08 238 38 0.12 27.54 241 37 0.02 26.89 250 36 0.04 25.07 232 38 0.01 23.32
238 38 0.12 27.54 241 37 0.02 26.89 250 36 0.04 25.07 232 38 0.01 23.32 242 35 0.07 24.2
241 37 0.02 26.89 250 36 0.04 25.07 232 38 0.01 23.32 242 35 0.07 24.2 223 36 0.03 25.38
250 36 0.04 25.07 232 38 0.01 23.32 242 35 0.07 24.2 223 36 0.03 25.38 233 37 0.09 25.75
232 38 0.01 23.32 242 35 0.07 24.2 223 36 0.03 25.38 233 37 0.09 25.75 219 37 0.03 25.94
242 35 0.07 24.2 223 36 0.03 25.38 233 37 0.09 25.75 219 37 0.03 25.94 230 38 0.16 25.68
223 36 0.03 25.38 233 37 0.09 25.75 219 37 0.03 25.94 230 38 0.16 25.68 196 39 0.04 24.56
233 37 0.09 25.75 219 37 0.03 25.94 230 38 0.16 25.68 196 39 0.04 24.56 240 35 0.14 24.27
219 37 0.03 25.94 230 38 0.16 25.68 196 39 0.04 24.56 240 35 0.14 24.27 249 35 0.06 24.62
230 38 0.16 25.68 196 39 0.04 24.56 240 35 0.14 24.27 249 35 0.06 24.62 218 34 0.04 23.04
196 39 0.04 24.56 240 35 0.14 24.27 249 35 0.06 24.62 218 34 0.04 23.04 236 36 0.16 26.41
240 35 0.14 24.27 249 35 0.06 24.62 218 34 0.04 23.04 236 36 0.16 26.41 248 36 0.06 23.88
249 35 0.06 24.62 218 34 0.04 23.04 236 36 0.16 26.41 248 36 0.06 23.88 220 35 0.02 24.93
218 34 0.04 23.04 236 36 0.16 26.41 248 36 0.06 23.88 220 35 0.02 24.93 231 37 0.05 23.92
236 36 0.16 26.41 248 36 0.06 23.88 220 35 0.02 24.93 231 37 0.05 23.92 252 36 0.05 23.18
248 36 0.06 23.88 220 35 0.02 24.93 231 37 0.05 23.92 252 36 0.05 23.18 234 36 0.03 25.12
220 35 0.02 24.93 231 37 0.05 23.92 252 36 0.05 23.18 234 36 0.03 25.12 203 36 0.01 27.69
231 37 0.05 23.92 252 36 0.05 23.18 234 36 0.03 25.12 203 36 0.01 27.69 249 36 0.03 26.86
252 36 0.05 23.18 234 36 0.03 25.12 203 36 0.01 27.69 249 36 0.03 26.86 258 36 0.03 25.73
234 36 0.03 25.12 203 36 0.01 27.69 249 36 0.03 26.86 258 36 0.03 25.73 213 35 0.03 25
203 36 0.01 27.69 249 36 0.03 26.86 258 36 0.03 25.73 213 35 0.03 25 209 34 0.02 24.37
249 36 0.03 26.86 258 36 0.03 25.73 213 35 0.03 25 209 34 0.02 24.37 223 36 0.03 27.62
258 36 0.03 25.73 213 35 0.03 25 209 34 0.02 24.37 223 36 0.03 27.62 227 36 0.04 27.76
213 35 0.03 25 209 34 0.02 24.37 223 36 0.03 27.62 227 36 0.04 27.76 225 35 0.02 29.78
209 34 0.02 24.37 223 36 0.03 27.62 227 36 0.04 27.76 225 35 0.02 29.78 260 36 0.03 25.93
223 36 0.03 27.62 227 36 0.04 27.76 225 35 0.02 29.78 260 36 0.03 25.93 209 37 0.03 25.31
227 36 0.04 27.76 225 35 0.02 29.78 260 36 0.03 25.93 209 37 0.03 25.31 227 38 0.18 23.11
225 35 0.02 29.78 260 36 0.03 25.93 209 37 0.03 25.31 227 38 0.18 23.11 218 38 0.04 26.12
260 36 0.03 25.93 209 37 0.03 25.31 227 38 0.18 23.11 218 38 0.04 26.12 203 37 0.04 26.41
209 37 0.03 25.31 227 38 0.18 23.11 218 38 0.04 26.12 203 37 0.04 26.41 249 35 0.07 26.64
227 38 0.18 23.11 218 38 0.04 26.12 203 37 0.04 26.41 249 35 0.07 26.64 204 35 0.03 24.36
218 38 0.04 26.12 203 37 0.04 26.41 249 35 0.07 26.64 204 35 0.03 24.36 216 34 0.04 23.03
203 37 0.04 26.41 249 35 0.07 26.64 204 35 0.03 24.36 216 34 0.04 23.03 229 34 0.07 23.4
249 35 0.07 26.64 204 35 0.03 24.36 216 34 0.04 23.03 229 34 0.07 23.4 239 35 0.2 24.76
204 35 0.03 24.36 216 34 0.04 23.03 229 34 0.07 23.4 239 35 0.2 24.76 197 32 0.04 24.93
216 34 0.04 23.03 229 34 0.07 23.4 239 35 0.2 24.76 197 32 0.04 24.93 222 34 0.21 23.74
229 34 0.07 23.4 239 35 0.2 24.76 197 32 0.04 24.93 222 34 0.21 23.74 263 36 0.23 21.12
239 35 0.2 24.76 197 32 0.04 24.93 222 34 0.21 23.74 263 36 0.23 21.12 209 34 0.07 22.07
197 32 0.04 24.93 222 34 0.21 23.74 263 36 0.23 21.12 209 34 0.07 22.07 240 35 0.09 21.23
222 34 0.21 23.74 263 36 0.23 21.12 209 34 0.07 22.07 240 35 0.09 21.23 218 35 0.04 22.09
263 36 0.23 21.12 209 34 0.07 22.07 240 35 0.09 21.23 218 35 0.04 22.09 230 34 0.06 22.34
209 34 0.07 22.07 240 35 0.09 21.23 218 35 0.04 22.09 230 34 0.06 22.34 206 34 0.03 22.44
240 35 0.09 21.23 218 35 0.04 22.09 230 34 0.06 22.34 206 34 0.03 22.44 216 34 0.07 20.88
218 35 0.04 22.09 230 34 0.06 22.34 206 34 0.03 22.44 216 34 0.07 20.88 226 35 0.17 21.99
230 34 0.06 22.34 206 34 0.03 22.44 216 34 0.07 20.88 226 35 0.17 21.99 200 33 0.02 19.36
206 34 0.03 22.44 216 34 0.07 20.88 226 35 0.17 21.99 200 33 0.02 19.36 218 33 0.18 19.56
216 34 0.07 20.88 226 35 0.17 21.99 200 33 0.02 19.36 218 33 0.18 19.56 195 35 0.04 19.46
226 35 0.17 21.99 200 33 0.02 19.36 218 33 0.18 19.56 195 35 0.04 19.46 206 36 0.04 21.04
200 33 0.02 19.36 218 33 0.18 19.56 195 35 0.04 19.46 206 36 0.04 21.04 208 36 0.05 21.67
218 33 0.18 19.56 195 35 0.04 19.46 206 36 0.04 21.04 208 36 0.05 21.67 228 35 0.24 21.31
195 35 0.04 19.46 206 36 0.04 21.04 208 36 0.05 21.67 228 35 0.24 21.31 208 36 0.08 24.11
206 36 0.04 21.04 208 36 0.05 21.67 228 35 0.24 21.31 208 36 0.08 24.11 192 37 0.04 22.19
208 36 0.05 21.67 228 35 0.24 21.31 208 36 0.08 24.11 192 37 0.04 22.19 204 34 0.14 21.93
228 35 0.24 21.31 208 36 0.08 24.11 192 37 0.04 22.19 204 34 0.14 21.93 221 34 0.05 22.36
208 36 0.08 24.11 192 37 0.04 22.19 204 34 0.14 21.93 221 34 0.05 22.36 237 34 0.11 22.14
192 37 0.04 22.19 204 34 0.14 21.93 221 34 0.05 22.36 237 34 0.11 22.14 205 35 0.02 21.26
204 34 0.14 21.93 221 34 0.05 22.36 237 34 0.11 22.14 205 35 0.02 21.26 249 37 0.06 20.34
221 34 0.05 22.36 237 34 0.11 22.14 205 35 0.02 21.26 249 37 0.06 20.34 209 37 0.03 21.66
237 34 0.11 22.14 205 35 0.02 21.26 249 37 0.06 20.34 209 37 0.03 21.66 230 35 0.19 18.21
205 35 0.02 21.26 249 37 0.06 20.34 209 37 0.03 21.66 230 35 0.19 18.21 242 35 0.13 20.3
249 37 0.06 20.34 209 37 0.03 21.66 230 35 0.19 18.21 242 35 0.13 20.3 270 37 0.19 21.26
209 37 0.03 21.66 230 35 0.19 18.21 242 35 0.13 20.3 270 37 0.19 21.26 218 33 0.05 26.2
230 35 0.19 18.21 242 35 0.13 20.3 270 37 0.19 21.26 218 33 0.05 26.2 251 36 0.23 20.76
242 35 0.13 20.3 270 37 0.19 21.26 218 33 0.05 26.2 251 36 0.23 20.76 240 33 0.03 20.11
270 37 0.19 21.26 218 33 0.05 26.2 251 36 0.23 20.76 240 33 0.03 20.11 252 35 0.06 21.02
218 33 0.05 26.2 251 36 0.23 20.76 240 33 0.03 20.11 252 35 0.06 21.02 268 37 0.04 19.63
251 36 0.23 20.76 240 33 0.03 20.11 252 35 0.06 21.02 268 37 0.04 19.63 228 35 0.03 22.01
240 33 0.03 20.11 252 35 0.06 21.02 268 37 0.04 19.63 228 35 0.03 22.01 206 33 0.01 19.5
252 35 0.06 21.02 268 37 0.04 19.63 228 35 0.03 22.01 206 33 0.01 19.5 238 33 0.16 19.73
268 37 0.04 19.63 228 35 0.03 22.01 206 33 0.01 19.5 238 33 0.16 19.73 207 36 0.01 20.56
228 35 0.03 22.01 206 33 0.01 19.5 238 33 0.16 19.73 207 36 0.01 20.56 195 34 0.01 20.41
206 33 0.01 19.5 238 33 0.16 19.73 207 36 0.01 20.56 195 34 0.01 20.41 219 33 0.11 19.5
238 33 0.16 19.73 207 36 0.01 20.56 195 34 0.01 20.41 219 33 0.11 19.5 191 34 0.01 19.7
207 36 0.01 20.56 195 34 0.01 20.41 219 33 0.11 19.5 191 34 0.01 19.7 205 35 0.03 20.15
195 34 0.01 20.41 219 33 0.11 19.5 191 34 0.01 19.7 205 35 0.03 20.15 218 34 0.07 21.69
219 33 0.11 19.5 191 34 0.01 19.7 205 35 0.03 20.15 218 34 0.07 21.69 205 34 0.03 20.11
191 34 0.01 19.7 205 35 0.03 20.15 218 34 0.07 21.69 205 34 0.03 20.11 198 35 0.04 21.48
205 35 0.03 20.15 218 34 0.07 21.69 205 34 0.03 20.11 198 35 0.04 21.48 208 35 0.1 20.08
218 34 0.07 21.69 205 34 0.03 20.11 198 35 0.04 21.48 208 35 0.1 20.08 212 36 0.01 20.18
205 34 0.03 20.11 198 35 0.04 21.48 208 35 0.1 20.08 212 36 0.01 20.18 177 34 0.03 19.78
198 35 0.04 21.48 208 35 0.1 20.08 212 36 0.01 20.18 177 34 0.03 19.78 187 33 0.11 20.29
208 35 0.1 20.08 212 36 0.01 20.18 177 34 0.03 19.78 187 33 0.11 20.29 232 33 0.28 20.38
212 36 0.01 20.18 177 34 0.03 19.78 187 33 0.11 20.29 232 33 0.28 20.38 241 35 0.23 21.89
177 34 0.03 19.78 187 33 0.11 20.29 232 33 0.28 20.38 241 35 0.23 21.89 184 34 0.04 20.93
187 33 0.11 20.29 232 33 0.28 20.38 241 35 0.23 21.89 184 34 0.04 20.93 229 33 0.05 20.79
232 33 0.28 20.38 241 35 0.23 21.89 184 34 0.04 20.93 229 33 0.05 20.79 251 34 0.2 20.76
241 35 0.23 21.89 184 34 0.04 20.93 229 33 0.05 20.79 251 34 0.2 20.76 193 34 0.04 19.93
184 34 0.04 20.93 229 33 0.05 20.79 251 34 0.2 20.76 193 34 0.04 19.93 209 35 0.05 20.27
229 33 0.05 20.79 251 34 0.2 20.76 193 34 0.04 19.93 209 35 0.05 20.27 201 33 0.02 19.46
251 34 0.2 20.76 193 34 0.04 19.93 209 35 0.05 20.27 201 33 0.02 19.46 215 33 0.12 19.81
193 34 0.04 19.93 209 35 0.05 20.27 201 33 0.02 19.46 215 33 0.12 19.81 249 33 0.2 20.88
209 35 0.05 20.27 201 33 0.02 19.46 215 33 0.12 19.81 249 33 0.2 20.88 192 33 0.05 20.49
201 33 0.02 19.46 215 33 0.12 19.81 249 33 0.2 20.88 192 33 0.05 20.49 210 34 0.09 21.43
215 33 0.12 19.81 249 33 0.2 20.88 192 33 0.05 20.49 210 34 0.09 21.43 181 33 0.04 19.29
249 33 0.2 20.88 192 33 0.05 20.49 210 34 0.09 21.43 181 33 0.04 19.29 194 34 0.12 20.32
192 33 0.05 20.49 210 34 0.09 21.43 181 33 0.04 19.29 194 34 0.12 20.32 238 36 0.36 21.62
210 34 0.09 21.43 181 33 0.04 19.29 194 34 0.12 20.32 238 36 0.36 21.62 214 36 0.04 19.65
181 33 0.04 19.29 194 34 0.12 20.32 238 36 0.36 21.62 214 36 0.04 19.65 199 34 0.03 19.4
194 34 0.12 20.32 238 36 0.36 21.62 214 36 0.04 19.65 199 34 0.03 19.4 215 34 0.1 18.55
238 36 0.36 21.62 214 36 0.04 19.65 199 34 0.03 19.4 215 34 0.1 18.55 246 35 0.09 20.26
214 36 0.04 19.65 199 34 0.03 19.4 215 34 0.1 18.55 246 35 0.09 20.26 206 33 0.04 18.9
199 34 0.03 19.4 215 34 0.1 18.55 246 35 0.09 20.26 206 33 0.04 18.9 174 33 0.02 19.86
215 34 0.1 18.55 246 35 0.09 20.26 206 33 0.04 18.9 174 33 0.02 19.86 217 34 0.29 19.31
246 35 0.09 20.26 206 33 0.04 18.9 174 33 0.02 19.86 217 34 0.29 19.31 201 34 0.05 19.46
206 33 0.04 18.9 174 33 0.02 19.86 217 34 0.29 19.31 201 34 0.05 19.46 200 36 0.06 20.48
174 33 0.02 19.86 217 34 0.29 19.31 201 34 0.05 19.46 200 36 0.06 20.48 210 37 0.11 20.77
217 34 0.29 19.31 201 34 0.05 19.46 200 36 0.06 20.48 210 37 0.11 20.77 230 34 0.07 20.18
201 34 0.05 19.46 200 36 0.06 20.48 210 37 0.11 20.77 230 34 0.07 20.18 211 36 0.04 19.7
200 36 0.06 20.48 210 37 0.11 20.77 230 34 0.07 20.18 211 36 0.04 19.7 192 34 0.02 18.36
210 37 0.11 20.77 230 34 0.07 20.18 211 36 0.04 19.7 192 34 0.02 18.36 202 33 0.06 18.65
230 34 0.07 20.18 211 36 0.04 19.7 192 34 0.02 18.36 202 33 0.06 18.65 180 33 0.04 19.59
211 36 0.04 19.7 192 34 0.02 18.36 202 33 0.06 18.65 180 33 0.04 19.59 180 34 0.04 19.46
192 34 0.02 18.36 202 33 0.06 18.65 180 33 0.04 19.59 180 34 0.04 19.46 179 34 0.03 19.2
202 33 0.06 18.65 180 33 0.04 19.59 180 34 0.04 19.46 179 34 0.03 19.2 188 34 0.07 19.93
180 33 0.04 19.59 180 34 0.04 19.46 179 34 0.03 19.2 188 34 0.07 19.93 181 33 0.03 18.97
180 34 0.04 19.46 179 34 0.03 19.2 188 34 0.07 19.93 181 33 0.03 18.97 159 33 0.03 18.91
179 34 0.03 19.2 188 34 0.07 19.93 181 33 0.03 18.97 159 33 0.03 18.91 201 35 0.05 18.44
188 34 0.07 19.93 181 33 0.03 18.97 159 33 0.03 18.91 201 35 0.05 18.44 213 35 0.03 20.37
181 33 0.03 18.97 159 33 0.03 18.91 201 35 0.05 18.44 213 35 0.03 20.37 210 34 0.03 18.77
159 33 0.03 18.91 201 35 0.05 18.44 213 35 0.03 20.37 210 34 0.03 18.77 180 33 0.04 17.74
201 35 0.05 18.44 213 35 0.03 20.37 210 34 0.03 18.77 180 33 0.04 17.74 192 34 0.16 19.05
213 35 0.03 20.37 210 34 0.03 18.77 180 33 0.04 17.74 192 34 0.16 19.05 205 33 0.15 17.76
210 34 0.03 18.77 180 33 0.04 17.74 192 34 0.16 19.05 205 33 0.15 17.76 218 35 0.06 18.71
180 33 0.04 17.74 192 34 0.16 19.05 205 33 0.15 17.76 218 35 0.06 18.71 174 33 0.04 17.49
192 34 0.16 19.05 205 33 0.15 17.76 218 35 0.06 18.71 174 33 0.04 17.49 185 33 0.16 17.86
205 33 0.15 17.76 218 35 0.06 18.71 174 33 0.04 17.49 185 33 0.16 17.86 212 34 0.09 19.34
218 35 0.06 18.71 174 33 0.04 17.49 185 33 0.16 17.86 212 34 0.09 19.34 224 34 0.13 19.94
174 33 0.04 17.49 185 33 0.16 17.86 212 34 0.09 19.34 224 34 0.13 19.94 198 35 0.09 19.31
185 33 0.16 17.86 212 34 0.09 19.34 224 34 0.13 19.94 198 35 0.09 19.31 214 34 0.25 20.09
212 34 0.09 19.34 224 34 0.13 19.94 198 35 0.09 19.31 214 34 0.25 20.09 175 35 0.07 19.82
224 34 0.13 19.94 198 35 0.09 19.31 214 34 0.25 20.09 175 35 0.07 19.82 176 34 0.03 20.11
198 35 0.09 19.31 214 34 0.25 20.09 175 35 0.07 19.82 176 34 0.03 20.11 223 34 0.26 18.64
214 34 0.25 20.09 175 35 0.07 19.82 176 34 0.03 20.11 223 34 0.26 18.64 175 33 0.04 18.56
175 35 0.07 19.82 176 34 0.03 20.11 223 34 0.26 18.64 175 33 0.04 18.56 189 36 0.05 20.21
176 34 0.03 20.11 223 34 0.26 18.64 175 33 0.04 18.56 189 36 0.05 20.21 206 33 0.2 18.8
223 34 0.26 18.64 175 33 0.04 18.56 189 36 0.05 20.21 206 33 0.2 18.8 215 34 0.23 18.84
175 33 0.04 18.56 189 36 0.05 20.21 206 33 0.2 18.8 215 34 0.23 18.84 158 34 0.03 17.46
189 36 0.05 20.21 206 33 0.2 18.8 215 34 0.23 18.84 158 34 0.03 17.46 192 34 0.02 18.46
206 33 0.2 18.8 215 34 0.23 18.84 158 34 0.03 17.46 192 34 0.02 18.46 208 34 0.05 17.56
215 34 0.23 18.84 158 34 0.03 17.46 192 34 0.02 18.46 208 34 0.05 17.56 189 34 0.1 18.24
158 34 0.03 17.46 192 34 0.02 18.46 208 34 0.05 17.56 189 34 0.1 18.24 204 33 0.23 17.66
192 34 0.02 18.46 208 34 0.05 17.56 189 34 0.1 18.24 204 33 0.23 17.66 215 34 0.25 18.26
208 34 0.05 17.56 189 34 0.1 18.24 204 33 0.23 17.66 215 34 0.25 18.26 189 36 0.07 20.57
189 34 0.1 18.24 204 33 0.23 17.66 215 34 0.25 18.26 189 36 0.07 20.57 165 34 0.04 18.89
204 33 0.23 17.66 215 34 0.25 18.26 189 36 0.07 20.57 165 34 0.04 18.89 173 34 0.17 18.83
215 34 0.25 18.26 189 36 0.07 20.57 165 34 0.04 18.89 173 34 0.17 18.83 186 33 0.19 18.33
189 36 0.07 20.57 165 34 0.04 18.89 173 34 0.17 18.83 186 33 0.19 18.33 196 35 0.2 19.1
165 34 0.04 18.89 173 34 0.17 18.83 186 33 0.19 18.33 196 35 0.2 19.1 176 33 0.03 18.56
173 34 0.17 18.83 186 33 0.19 18.33 196 35 0.2 19.1 176 33 0.03 18.56 164 34 0.04 18.35
186 33 0.19 18.33 196 35 0.2 19.1 176 33 0.03 18.56 164 34 0.04 18.35 180 34 0.07 19.17
196 35 0.2 19.1 176 33 0.03 18.56 164 34 0.04 18.35 180 34 0.07 19.17 200 35 0.1 18.1
176 33 0.03 18.56 164 34 0.04 18.35 180 34 0.07 19.17 200 35 0.1 18.1 214 33 0.08 18.6
164 34 0.04 18.35 180 34 0.07 19.17 200 35 0.1 18.1 214 33 0.08 18.6 163 35 0.01 19.54
180 34 0.07 19.17 200 35 0.1 18.1 214 33 0.08 18.6 163 35 0.01 19.54 179 35 0.02 18.79
200 35 0.1 18.1 214 33 0.08 18.6 163 35 0.01 19.54 179 35 0.02 18.79 190 33 0.06 18.61
214 33 0.08 18.6 163 35 0.01 19.54 179 35 0.02 18.79 190 33 0.06 18.61 168 32 0.03 17.95
163 35 0.01 19.54 179 35 0.02 18.79 190 33 0.06 18.61 168 32 0.03 17.95 201 32 0.19 18.05
179 35 0.02 18.79 190 33 0.06 18.61 168 32 0.03 17.95 201 32 0.19 18.05 163 32 0.04 18.27
190 33 0.06 18.61 168 32 0.03 17.95 201 32 0.19 18.05 163 32 0.04 18.27 184 33 0.23 18.78
168 32 0.03 17.95 201 32 0.19 18.05 163 32 0.04 18.27 184 33 0.23 18.78 168 35 0.06 19.88
201 32 0.19 18.05 163 32 0.04 18.27 184 33 0.23 18.78 168 35 0.06 19.88 189 34 0.17 19.14
163 32 0.04 18.27 184 33 0.23 18.78 168 35 0.06 19.88 189 34 0.17 19.14 173 35 0.03 18.37
184 33 0.23 18.78 168 35 0.06 19.88 189 34 0.17 19.14 173 35 0.03 18.37 189 35 0.17 18.64
168 35 0.06 19.88 189 34 0.17 19.14 173 35 0.03 18.37 189 35 0.17 18.64 205 34 0.2 19.23
189 34 0.17 19.14 173 35 0.03 18.37 189 35 0.17 18.64 205 34 0.2 19.23 167 33 0.04 18.59
173 35 0.03 18.37 189 35 0.17 18.64 205 34 0.2 19.23 167 33 0.04 18.59 182 35 0.05 19.09
189 35 0.17 18.64 205 34 0.2 19.23 167 33 0.04 18.59 182 35 0.05 19.09 197 35 0.19 19.66
205 34 0.2 19.23 167 33 0.04 18.59 182 35 0.05 19.09 197 35 0.19 19.66 178 33 0.07 18.57
167 33 0.04 18.59 182 35 0.05 19.09 197 35 0.19 19.66 178 33 0.07 18.57 174 34 0.03 18.58
182 35 0.05 19.09 197 35 0.19 19.66 178 33 0.07 18.57 174 34 0.03 18.58 186 33 0.18 18.29
197 35 0.19 19.66 178 33 0.07 18.57 174 34 0.03 18.58 186 33 0.18 18.29 176 34 0.04 18.21
178 33 0.07 18.57 174 34 0.03 18.58 186 33 0.18 18.29 176 34 0.04 18.21 196 33 0.08 19.02
174 34 0.03 18.58 186 33 0.18 18.29 176 34 0.04 18.21 196 33 0.08 19.02 212 34 0.12 19.5
186 33 0.18 18.29 176 34 0.04 18.21 196 33 0.08 19.02 212 34 0.12 19.5 198 33 0.06 18.66
176 34 0.04 18.21 196 33 0.08 19.02 212 34 0.12 19.5 198 33 0.06 18.66 161 32 0.02 18.41
196 33 0.08 19.02 212 34 0.12 19.5 198 33 0.06 18.66 161 32 0.02 18.41 192 34 0.04 18.86
212 34 0.12 19.5 198 33 0.06 18.66 161 32 0.02 18.41 192 34 0.04 18.86 212 35 0.12 19.38
198 33 0.06 18.66 161 32 0.02 18.41 192 34 0.04 18.86 212 35 0.12 19.38 202 33 0.02 19.48
161 32 0.02 18.41 192 34 0.04 18.86 212 35 0.12 19.38 202 33 0.02 19.48 189 33 0.04 19.75
192 34 0.04 18.86 212 35 0.12 19.38 202 33 0.02 19.48 189 33 0.04 19.75 200 33 0.17 19.76
212 35 0.12 19.38 202 33 0.02 19.48 189 33 0.04 19.75 200 33 0.17 19.76 232 34 0.2 19.01
202 33 0.02 19.48 189 33 0.04 19.75 200 33 0.17 19.76 232 34 0.2 19.01 210 33 0.09 18.38
189 33 0.04 19.75 200 33 0.17 19.76 232 34 0.2 19.01 210 33 0.09 18.38 209 33 0.06 19.16
200 33 0.17 19.76 232 34 0.2 19.01 210 33 0.09 18.38 209 33 0.06 19.16 204 34 0.04 18.89
232 34 0.2 19.01 210 33 0.09 18.38 209 33 0.06 19.16 204 34 0.04 18.89 202 35 0.04 19.76
210 33 0.09 18.38 209 33 0.06 19.16 204 34 0.04 18.89 202 35 0.04 19.76 187 33 0.01 18.64
209 33 0.06 19.16 204 34 0.04 18.89 202 35 0.04 19.76 187 33 0.01 18.64 184 34 0.03 18.74
204 34 0.04 18.89 202 35 0.04 19.76 187 33 0.01 18.64 184 34 0.03 18.74 199 34 0.17 19.36
202 35 0.04 19.76 187 33 0.01 18.64 184 34 0.03 18.74 199 34 0.17 19.36 186 35 0.01 20.04
187 33 0.01 18.64 184 34 0.03 18.74 199 34 0.17 19.36 186 35 0.01 20.04 197 34 0.05 19.77
184 34 0.03 18.74 199 34 0.17 19.36 186 35 0.01 20.04 197 34 0.05 19.77 189 33 0.03 18.66
199 34 0.17 19.36 186 35 0.01 20.04 197 34 0.05 19.77 189 33 0.03 18.66 177 33 0.04 18.78
186 35 0.01 20.04 197 34 0.05 19.77 189 33 0.03 18.66 177 33 0.04 18.78 195 34 0.14 19.29
197 34 0.05 19.77 189 33 0.03 18.66 177 33 0.04 18.78 195 34 0.14 19.29 206 34 0.21 18.48
189 33 0.03 18.66 177 33 0.04 18.78 195 34 0.14 19.29 206 34 0.21 18.48 224 35 0.24 19.15
177 33 0.04 18.78 195 34 0.14 19.29 206 34 0.21 18.48 224 35 0.24 19.15 208 32 0.05 17.91
195 34 0.14 19.29 206 34 0.21 18.48 224 35 0.24 19.15 208 32 0.05 17.91 224 33 0.17 19.33
206 34 0.21 18.48 224 35 0.24 19.15 208 32 0.05 17.91 224 33 0.17 19.33 180 33 0.03 19.12
224 35 0.24 19.15 208 32 0.05 17.91 224 33 0.17 19.33 180 33 0.03 19.12 229 34 0.21 19.71
208 32 0.05 17.91 224 33 0.17 19.33 180 33 0.03 19.12 229 34 0.21 19.71 180 33 0.02 19.1
224 33 0.17 19.33 180 33 0.03 19.12 229 34 0.21 19.71 180 33 0.02 19.1 193 33 0.03 19.72
180 33 0.03 19.12 229 34 0.21 19.71 180 33 0.02 19.1 193 33 0.03 19.72 170 32 0.02 18.96
229 34 0.21 19.71 180 33 0.02 19.1 193 33 0.03 19.72 170 32 0.02 18.96 165 32 0.03 18.79
180 33 0.02 19.1 193 33 0.03 19.72 170 32 0.02 18.96 165 32 0.03 18.79 178 33 0.07 19.56
193 33 0.03 19.72 170 32 0.02 18.96 165 32 0.03 18.79 178 33 0.07 19.56 189 33 0.07 19.23
170 32 0.02 18.96 165 32 0.03 18.79 178 33 0.07 19.56 189 33 0.07 19.23 184 32 0.06 18.26
165 32 0.03 18.79 178 33 0.07 19.56 189 33 0.07 19.23 184 32 0.06 18.26 174 35 0.05 19.86
178 33 0.07 19.56 189 33 0.07 19.23 184 32 0.06 18.26 174 35 0.05 19.86 184 34 0.16 19.79
189 33 0.07 19.23 184 32 0.06 18.26 174 35 0.05 19.86 184 34 0.16 19.79 194 36 0.19 20.62
184 32 0.06 18.26 174 35 0.05 19.86 184 34 0.16 19.79 194 36 0.19 20.62 207 35 0.12 20.62
174 35 0.05 19.86 184 34 0.16 19.79 194 36 0.19 20.62 207 35 0.12 20.62 182 32 0.03 18.6
184 34 0.16 19.79 194 36 0.19 20.62 207 35 0.12 20.62 182 32 0.03 18.6 192 35 0.15 19.91
194 36 0.19 20.62 207 35 0.12 20.62 182 32 0.03 18.6 192 35 0.15 19.91 177 32 0.07 18.28
207 35 0.12 20.62 182 32 0.03 18.6 192 35 0.15 19.91 177 32 0.07 18.28 195 34 0.09 19.74
182 32 0.03 18.6 192 35 0.15 19.91 177 32 0.07 18.28 195 34 0.09 19.74 186 33 0.03 18.81
192 35 0.15 19.91 177 32 0.07 18.28 195 34 0.09 19.74 186 33 0.03 18.81 196 34 0.23 18.93
177 32 0.07 18.28 195 34 0.09 19.74 186 33 0.03 18.81 196 34 0.23 18.93 179 32 0.11 17.29
195 34 0.09 19.74 186 33 0.03 18.81 196 34 0.23 18.93 179 32 0.11 17.29 172 34 0.04 18.84
186 33 0.03 18.81 196 34 0.23 18.93 179 32 0.11 17.29 172 34 0.04 18.84 203 36 0.09 19.74
196 34 0.23 18.93 179 32 0.11 17.29 172 34 0.04 18.84 203 36 0.09 19.74 186 35 0.06 18.79
