,Nb process http,Cpu global,Nb connection mysql
2020-08-01 08:50:00,132.0,6.8,54.0
2020-08-01 08:51:00,144.0,6.14,58.0
2020-08-01 08:52:00,152.0,7.53,58.0
2020-08-01 08:53:00,123.0,7.35,57.0
2020-08-01 08:54:00,142.0,7.3,55.0
2020-08-01 08:55:00,143.0,6.07,61.0
2020-08-01 08:56:00,164.0,5.5,51.0
2020-08-01 08:57:00,135.0,5.44,51.0
2020-08-01 08:58:00,124.0,5.15,68.0
2020-08-01 08:59:00,140.0,6.36,59.0
2020-08-01 09:00:00,126.0,5.93,54.0
2020-08-01 09:01:00,138.0,5.05,56.0
2020-08-01 09:02:00,151.0,5.83,57.0
2020-08-01 09:03:00,131.0,5.63,58.0
2020-08-01 09:04:00,118.0,5.43,55.0
2020-08-01 09:05:00,131.0,5.23,60.0
2020-08-01 09:06:00,141.0,5.78,50.0
2020-08-01 09:07:00,152.0,4.91,62.0
2020-08-01 09:08:00,126.0,5.47,48.0
2020-08-01 09:09:00,141.0,6.92,53.0
2020-08-01 09:10:00,151.0,8.15,51.0
2020-08-01 09:11:00,133.0,7.22,76.0
2020-08-01 09:12:00,145.0,7.1,52.0
2020-08-01 09:13:00,139.0,6.81,61.0
2020-08-01 09:14:00,158.0,5.52,42.0
2020-08-01 09:15:00,138.0,6.43,54.0
2020-08-01 09:16:00,132.0,7.77,53.0
2020-08-01 09:17:00,143.0,6.05,56.0
2020-08-01 09:18:00,122.0,6.01,44.0
2020-08-01 09:19:00,143.0,7.07,71.0
2020-08-01 09:20:00,161.0,6.35,48.0
2020-08-01 09:21:00,131.0,5.61,56.0
2020-08-01 09:22:00,120.0,6.0,47.0
2020-08-01 09:23:00,140.0,5.37,68.0
2020-08-01 09:24:00,150.0,5.24,47.0
2020-08-01 09:25:00,136.0,5.71,68.0
2020-08-01 09:26:00,146.0,6.16,48.0
2020-08-01 09:27:00,157.0,4.74,64.0
2020-08-01 09:28:00,143.0,5.15,53.0
2020-08-01 09:29:00,156.0,4.94,62.0
2020-08-01 09:30:00,142.0,5.82,48.0
2020-08-01 09:31:00,150.0,5.18,63.0
2020-08-01 09:32:00,152.0,5.53,45.0
2020-08-01 09:33:00,181.0,4.92,56.0
2020-08-01 09:34:00,137.0,4.94,53.0
2020-08-01 09:35:00,154.0,5.87,58.0
2020-08-01 09:36:00,135.0,5.85,50.0
2020-08-01 09:37:00,148.0,5.64,66.0
2020-08-01 09:38:00,160.0,6.6,45.0
2020-08-01 09:39:00,141.0,5.26,50.0
2020-08-01 09:40:00,141.0,5.28,54.0
2020-08-01 09:41:00,157.0,5.27,53.0
2020-08-01 09:42:00,143.0,5.21,45.0
2020-08-01 09:43:00,133.0,5.35,52.0
2020-08-01 09:44:00,134.0,5.61,55.0
2020-08-01 09:45:00,143.0,5.06,60.0
2020-08-01 09:46:00,132.0,4.33,47.0
2020-08-01 09:47:00,134.0,4.71,60.0
2020-08-01 09:48:00,116.0,5.05,60.0
2020-08-01 09:49:00,132.0,6.73,59.0
2020-08-01 09:50:00,150.0,5.11,45.0
2020-08-01 09:51:00,134.0,5.81,55.0
2020-08-01 09:52:00,143.0,5.34,61.0
2020-08-01 09:53:00,152.0,4.59,58.0
2020-08-01 09:54:00,118.0,4.59,47.0
2020-08-01 09:55:00,137.0,4.26,71.0
2020-08-01 09:56:00,148.0,4.62,44.0
2020-08-01 09:57:00,128.0,4.55,60.0
2020-08-01 09:58:00,134.0,4.37,50.0
2020-08-01 09:59:00,143.0,4.37,64.0
2020-08-01 10:00:00,125.0,4.25,45.0
2020-08-01 10:01:00,140.0,5.82,63.0
2020-08-01 10:02:00,167.0,4.95,68.0
2020-08-01 10:03:00,137.0,4.03,68.0
2020-08-01 10:04:00,122.0,6.8,56.0
2020-08-01 10:05:00,165.0,7.1,63.0
2020-08-01 10:06:00,144.0,5.05,60.0
2020-08-01 10:07:00,153.0,6.74,58.0
2020-08-01 10:08:00,126.0,6.32,56.0
2020-08-01 10:09:00,150.0,8.43,64.0
2020-08-01 10:10:00,129.0,8.07,68.0
2020-08-01 10:11:00,142.0,5.52,58.0
2020-08-01 10:12:00,160.0,6.65,59.0
2020-08-01 10:13:00,139.0,6.57,56.0
2020-08-01 10:14:00,148.0,6.58,52.0
2020-08-01 10:15:00,152.0,6.04,69.0
2020-08-01 10:16:00,130.0,7.85,56.0
2020-08-01 10:17:00,147.0,8.28,67.0
2020-08-01 10:18:00,128.0,7.21,53.0
2020-08-01 10:19:00,140.0,6.94,69.0
2020-08-01 10:20:00,153.0,6.9,53.0
2020-08-01 10:21:00,139.0,7.27,70.0
2020-08-01 10:22:00,148.0,7.26,64.0
2020-08-01 10:23:00,139.0,6.25,67.0
2020-08-01 10:24:00,151.0,6.87,56.0
2020-08-01 10:25:00,160.0,6.88,62.0
2020-08-01 10:26:00,136.0,8.04,49.0
2020-08-01 10:27:00,161.0,8.79,67.0
2020-08-01 10:28:00,141.0,8.23,54.0
2020-08-01 10:29:00,156.0,8.94,67.0
2020-08-01 10:30:00,137.0,7.36,60.0
2020-08-01 10:31:00,153.0,7.41,63.0
2020-08-01 10:32:00,133.0,6.41,61.0
2020-08-01 10:33:00,157.0,7.16,70.0
2020-08-01 10:34:00,153.0,6.4,48.0
2020-08-01 10:35:00,135.0,5.47,57.0
2020-08-01 10:36:00,157.0,6.22,48.0
2020-08-01 10:37:00,168.0,6.59,59.0
2020-08-01 10:38:00,140.0,6.31,48.0
2020-08-01 10:39:00,156.0,4.77,57.0
2020-08-01 10:40:00,167.0,6.32,54.0
2020-08-01 10:41:00,147.0,5.6,60.0
2020-08-01 10:42:00,139.0,4.88,61.0
2020-08-01 10:43:00,141.0,4.58,56.0
2020-08-01 10:44:00,128.0,4.44,68.0
2020-08-01 10:45:00,142.0,5.01,52.0
2020-08-01 10:46:00,153.0,5.83,64.0
2020-08-01 10:47:00,135.0,5.02,58.0
2020-08-01 10:48:00,144.0,5.2,52.0
2020-08-01 10:49:00,153.0,5.9,58.0
2020-08-01 10:50:00,154.0,5.31,56.0
2020-08-01 10:51:00,137.0,5.39,52.0
2020-08-01 10:52:00,148.0,5.15,57.0
2020-08-01 10:53:00,157.0,5.55,61.0
2020-08-01 10:54:00,134.0,6.28,49.0
2020-08-01 10:55:00,146.0,4.93,57.0
2020-08-01 10:56:00,129.0,5.09,56.0
2020-08-01 10:57:00,143.0,4.81,53.0
2020-08-01 10:58:00,154.0,4.04,57.0
2020-08-01 10:59:00,134.0,4.83,54.0
2020-08-01 11:00:00,147.0,5.66,67.0
2020-08-01 11:01:00,156.0,4.75,61.0
2020-08-01 11:02:00,145.0,4.89,53.0
2020-08-01 11:03:00,156.0,6.55,57.0
2020-08-01 11:04:00,164.0,6.25,52.0
2020-08-01 11:05:00,143.0,5.71,69.0
2020-08-01 11:06:00,138.0,5.58,54.0
2020-08-01 11:07:00,155.0,4.82,61.0
2020-08-01 11:08:00,141.0,4.64,67.0
2020-08-01 11:09:00,125.0,4.86,60.0
2020-08-01 11:10:00,117.0,5.51,55.0
2020-08-01 11:11:00,160.0,5.07,63.0
2020-08-01 11:12:00,170.0,4.53,48.0
2020-08-01 11:13:00,150.0,5.17,56.0
2020-08-01 11:14:00,136.0,5.14,57.0
2020-08-01 11:15:00,149.0,5.45,59.0
2020-08-01 11:16:00,162.0,4.72,57.0
2020-08-01 11:17:00,171.0,4.43,60.0
2020-08-01 11:18:00,181.0,4.62,59.0
2020-08-01 11:19:00,149.0,6.19,66.0
2020-08-01 11:20:00,161.0,5.13,60.0
2020-08-01 11:21:00,172.0,4.09,61.0
2020-08-01 11:22:00,149.0,3.76,58.0
2020-08-01 11:23:00,141.0,4.56,60.0
2020-08-01 11:24:00,151.0,3.96,56.0
2020-08-01 11:25:00,160.0,3.93,59.0
2020-08-01 11:26:00,170.0,3.98,53.0
2020-08-01 11:27:00,153.0,4.34,61.0
2020-08-01 11:28:00,135.0,4.62,58.0
2020-08-01 11:29:00,137.0,5.1,64.0
2020-08-01 11:30:00,157.0,3.96,58.0
2020-08-01 11:31:00,169.0,4.08,60.0
2020-08-01 11:32:00,144.0,4.29,61.0
2020-08-01 11:33:00,143.0,4.6,54.0
2020-08-01 11:34:00,164.0,4.21,51.0
2020-08-01 11:35:00,175.0,4.07,60.0
2020-08-01 11:36:00,147.0,4.67,53.0
2020-08-01 11:37:00,155.0,5.57,59.0
2020-08-01 11:38:00,156.0,4.76,59.0
2020-08-01 11:39:00,168.0,4.67,61.0
2020-08-01 11:40:00,179.0,5.87,49.0
2020-08-01 11:41:00,188.0,5.14,57.0
2020-08-01 11:42:00,135.0,4.83,47.0
2020-08-01 11:43:00,146.0,4.56,56.0
2020-08-01 11:44:00,143.0,4.72,68.0
2020-08-01 11:45:00,157.0,5.85,68.0
2020-08-01 11:46:00,170.0,5.08,50.0
2020-08-01 11:47:00,160.0,4.11,52.0
2020-08-01 11:48:00,128.0,4.52,47.0
2020-08-01 11:49:00,145.0,5.86,57.0
2020-08-01 11:50:00,144.0,5.22,46.0
2020-08-01 11:51:00,153.0,7.16,52.0
2020-08-01 11:52:00,152.0,5.07,44.0
2020-08-01 11:53:00,152.0,6.35,54.0
2020-08-01 11:54:00,132.0,6.54,60.0
2020-08-01 11:55:00,130.0,7.29,66.0
2020-08-01 11:56:00,130.0,4.95,48.0
2020-08-01 11:57:00,144.0,5.03,60.0
2020-08-01 11:58:00,162.0,5.99,68.0
2020-08-01 11:59:00,147.0,6.32,59.0
2020-08-01 12:00:00,150.0,6.62,55.0
2020-08-01 12:01:00,161.0,5.26,67.0
2020-08-01 12:02:00,169.0,5.89,48.0
2020-08-01 12:03:00,155.0,6.25,57.0
2020-08-01 12:04:00,148.0,7.27,47.0
2020-08-01 12:05:00,161.0,8.06,59.0
2020-08-01 12:06:00,143.0,7.89,52.0
2020-08-01 12:07:00,160.0,7.03,60.0
2020-08-01 12:08:00,151.0,7.77,51.0
2020-08-01 12:09:00,173.0,11.55,54.0
2020-08-01 12:10:00,184.0,9.02,51.0
2020-08-01 12:11:00,157.0,7.57,60.0
2020-08-01 12:12:00,148.0,8.29,62.0
2020-08-01 12:13:00,152.0,6.3,57.0
2020-08-01 12:14:00,149.0,6.68,53.0
2020-08-01 12:15:00,170.0,7.26,53.0
2020-08-01 12:16:00,160.0,6.98,55.0
2020-08-01 12:17:00,161.0,7.69,54.0
2020-08-01 12:18:00,144.0,9.34,54.0
2020-08-01 12:19:00,161.0,7.07,62.0
2020-08-01 12:20:00,145.0,7.05,49.0
2020-08-01 12:21:00,169.0,6.6,60.0
2020-08-01 12:22:00,156.0,6.45,50.0
2020-08-01 12:23:00,156.0,5.2,53.0
2020-08-01 12:24:00,142.0,6.29,54.0
2020-08-01 12:25:00,164.0,6.03,53.0
2020-08-01 12:26:00,156.0,8.16,59.0
2020-08-01 12:27:00,162.0,6.57,54.0
2020-08-01 12:28:00,152.0,5.43,51.0
2020-08-01 12:29:00,154.0,5.36,61.0
2020-08-01 12:30:00,151.0,5.98,52.0
2020-08-01 12:31:00,145.0,5.76,54.0
2020-08-01 12:32:00,143.0,4.77,56.0
2020-08-01 12:33:00,167.0,8.0,58.0
2020-08-01 12:34:00,180.0,6.25,56.0
2020-08-01 12:35:00,156.0,5.02,58.0
2020-08-01 12:36:00,177.0,4.38,50.0
2020-08-01 12:37:00,150.0,5.4,57.0
2020-08-01 12:38:00,164.0,5.95,56.0
2020-08-01 12:39:00,184.0,5.85,52.0
2020-08-01 12:40:00,163.0,5.51,52.0
2020-08-01 12:41:00,145.0,4.61,62.0
2020-08-01 12:42:00,160.0,4.8,52.0
2020-08-01 12:43:00,151.0,4.43,56.0
2020-08-01 12:44:00,150.0,4.87,56.0
2020-08-01 12:45:00,150.0,4.76,69.0
2020-08-01 12:46:00,169.0,4.96,50.0
2020-08-01 12:47:00,140.0,4.79,55.0
2020-08-01 12:48:00,164.0,6.87,52.0
2020-08-01 12:49:00,162.0,5.3,52.0
2020-08-01 12:50:00,158.0,5.18,55.0
2020-08-01 12:51:00,188.0,5.84,50.0
2020-08-01 12:52:00,146.0,5.74,52.0
2020-08-01 12:53:00,166.0,4.51,53.0
2020-08-01 12:54:00,154.0,4.52,46.0
2020-08-01 12:55:00,157.0,4.38,61.0
2020-08-01 12:56:00,170.0,5.45,51.0
2020-08-01 12:57:00,164.0,4.97,68.0
2020-08-01 12:58:00,177.0,5.33,52.0
2020-08-01 12:59:00,162.0,6.27,56.0
2020-08-01 13:00:00,150.0,5.51,56.0
2020-08-01 13:01:00,181.0,5.04,62.0
2020-08-01 13:02:00,160.0,5.07,54.0
2020-08-01 13:03:00,167.0,5.57,66.0
2020-08-01 13:04:00,187.0,4.87,62.0
2020-08-01 13:05:00,166.0,4.67,54.0
2020-08-01 13:06:00,151.0,4.82,52.0
2020-08-01 13:07:00,170.0,4.94,58.0
2020-08-01 13:08:00,157.0,4.83,53.0
2020-08-01 13:09:00,160.0,5.13,57.0
2020-08-01 13:10:00,166.0,5.48,51.0
2020-08-01 13:11:00,187.0,4.74,56.0
2020-08-01 13:12:00,154.0,4.48,58.0
2020-08-01 13:13:00,166.0,3.87,57.0
2020-08-01 13:14:00,151.0,4.55,64.0
2020-08-01 13:15:00,168.0,5.2,64.0
2020-08-01 13:16:00,170.0,5.62,64.0
2020-08-01 13:17:00,147.0,5.33,66.0
2020-08-01 13:18:00,156.0,5.05,49.0
2020-08-01 13:19:00,161.0,5.05,55.0
2020-08-01 13:20:00,147.0,4.04,55.0
2020-08-01 13:21:00,163.0,4.34,61.0
2020-08-01 13:22:00,161.0,5.42,64.0
2020-08-01 13:23:00,159.0,7.65,66.0
2020-08-01 13:24:00,156.0,6.19,58.0
2020-08-01 13:25:00,163.0,5.38,56.0
2020-08-01 13:26:00,149.0,5.17,52.0
2020-08-01 13:27:00,141.0,5.07,52.0
2020-08-01 13:28:00,146.0,5.18,61.0
2020-08-01 13:29:00,161.0,5.51,68.0
2020-08-01 13:30:00,156.0,5.86,54.0
2020-08-01 13:31:00,157.0,5.07,61.0
2020-08-01 13:32:00,175.0,8.12,49.0
2020-08-01 13:33:00,187.0,5.76,65.0
2020-08-01 13:34:00,176.0,5.3,54.0
2020-08-01 13:35:00,159.0,5.86,60.0
2020-08-01 13:36:00,159.0,8.0,50.0
2020-08-01 13:37:00,174.0,6.01,54.0
2020-08-01 13:38:00,143.0,7.88,51.0
2020-08-01 13:39:00,155.0,5.75,60.0
2020-08-01 13:40:00,184.0,6.21,50.0
2020-08-01 13:41:00,196.0,5.63,60.0
2020-08-01 13:42:00,149.0,6.3,52.0
2020-08-01 13:43:00,187.0,7.57,56.0
2020-08-01 13:44:00,147.0,8.58,55.0
2020-08-01 13:45:00,180.0,7.7,77.0
2020-08-01 13:46:00,190.0,8.33,47.0
2020-08-01 13:47:00,169.0,7.65,56.0
2020-08-01 13:48:00,150.0,7.36,53.0
2020-08-01 13:49:00,171.0,8.09,64.0
2020-08-01 13:50:00,150.0,7.72,44.0
2020-08-01 13:51:00,157.0,5.78,56.0
2020-08-01 13:52:00,145.0,5.32,53.0
2020-08-01 13:53:00,162.0,7.32,58.0
2020-08-01 13:54:00,151.0,7.11,50.0
2020-08-01 13:55:00,157.0,7.07,61.0
2020-08-01 13:56:00,151.0,6.9,48.0
2020-08-01 13:57:00,178.0,6.39,66.0
2020-08-01 13:58:00,146.0,7.31,48.0
2020-08-01 13:59:00,166.0,6.77,67.0
2020-08-01 14:00:00,151.0,6.39,47.0
2020-08-01 14:01:00,176.0,6.79,61.0
2020-08-01 14:02:00,142.0,6.84,49.0
2020-08-01 14:03:00,163.0,7.68,64.0
2020-08-01 14:04:00,142.0,7.19,54.0
2020-08-01 14:05:00,161.0,6.48,63.0
2020-08-01 14:06:00,150.0,7.47,49.0
2020-08-01 14:07:00,156.0,6.4,65.0
2020-08-01 14:08:00,127.0,5.44,44.0
2020-08-01 14:09:00,164.0,6.17,60.0
2020-08-01 14:10:00,168.0,6.35,48.0
2020-08-01 14:11:00,158.0,6.34,59.0
2020-08-01 14:12:00,157.0,5.72,46.0
2020-08-01 14:13:00,157.0,5.78,64.0
2020-08-01 14:14:00,154.0,6.65,55.0
2020-08-01 14:15:00,179.0,5.01,59.0
2020-08-01 14:16:00,163.0,5.64,51.0
2020-08-01 14:17:00,182.0,4.77,64.0
2020-08-01 14:18:00,150.0,5.17,57.0
2020-08-01 14:19:00,200.0,7.04,60.0
2020-08-01 14:20:00,160.0,5.19,63.0
2020-08-01 14:21:00,169.0,5.72,56.0
2020-08-01 14:22:00,142.0,6.36,47.0
2020-08-01 14:23:00,164.0,9.29,56.0
2020-08-01 14:24:00,150.0,6.72,51.0
2020-08-01 14:25:00,154.0,5.43,57.0
2020-08-01 14:26:00,144.0,5.37,54.0
2020-08-01 14:27:00,154.0,5.23,56.0
2020-08-01 14:28:00,129.0,5.22,45.0
2020-08-01 14:29:00,148.0,4.47,55.0
2020-08-01 14:30:00,121.0,5.5,50.0
2020-08-01 14:31:00,158.0,5.78,65.0
2020-08-01 14:32:00,131.0,5.15,59.0
2020-08-01 14:33:00,161.0,4.97,65.0
2020-08-01 14:34:00,133.0,4.99,45.0
2020-08-01 14:35:00,152.0,4.6,63.0
2020-08-01 14:36:00,160.0,4.32,49.0
2020-08-01 14:37:00,199.0,4.92,55.0
2020-08-01 14:38:00,149.0,4.74,54.0
2020-08-01 14:39:00,171.0,4.51,57.0
2020-08-01 14:40:00,133.0,4.42,51.0
2020-08-01 14:41:00,166.0,4.87,67.0
2020-08-01 14:42:00,134.0,5.36,52.0
2020-08-01 14:43:00,157.0,4.85,62.0
2020-08-01 14:44:00,136.0,5.04,53.0
2020-08-01 14:45:00,154.0,4.09,65.0
2020-08-01 14:46:00,146.0,4.18,45.0
2020-08-01 14:47:00,141.0,3.7,56.0
2020-08-01 14:48:00,147.0,4.08,56.0
2020-08-01 14:49:00,163.0,4.14,62.0
2020-08-01 14:50:00,185.0,4.22,56.0
2020-08-01 14:51:00,161.0,4.21,63.0
2020-08-01 14:52:00,147.0,4.68,48.0
2020-08-01 14:54:00,125.0,3.53,52.0
2020-08-01 14:56:00,124.0,4.5,59.0
2020-08-01 14:58:00,120.0,3.9,46.0
2020-08-01 15:00:00,148.0,4.77,51.0
2020-08-01 15:01:00,144.0,4.41,59.0
2020-08-01 15:02:00,158.0,4.75,46.0
2020-08-01 15:03:00,150.0,4.69,63.0
2020-08-01 15:04:00,160.0,4.07,58.0
2020-08-01 15:05:00,152.0,4.49,62.0
2020-08-01 15:06:00,171.0,4.77,44.0
2020-08-01 15:07:00,152.0,5.45,56.0
2020-08-01 15:08:00,140.0,7.04,60.0
2020-08-01 15:09:00,137.0,4.73,61.0
2020-08-01 15:10:00,157.0,4.83,50.0
2020-08-01 15:11:00,145.0,4.95,58.0
2020-08-01 15:12:00,174.0,6.93,50.0
2020-08-01 15:13:00,171.0,5.23,57.0
2020-08-01 15:14:00,161.0,4.79,47.0
2020-08-01 15:15:00,140.0,4.43,63.0
2020-08-01 15:16:00,149.0,6.94,43.0
2020-08-01 15:17:00,143.0,5.14,65.0
2020-08-01 15:18:00,163.0,5.52,44.0
2020-08-01 15:19:00,163.0,4.02,70.0
2020-08-01 15:20:00,201.0,4.02,49.0
2020-08-01 15:21:00,144.0,4.38,62.0
2020-08-01 15:22:00,154.0,6.33,43.0
2020-08-01 15:23:00,137.0,4.94,63.0
2020-08-01 15:24:00,153.0,4.68,54.0
2020-08-01 15:25:00,153.0,4.61,55.0
2020-08-01 15:26:00,166.0,6.54,47.0
2020-08-01 15:27:00,143.0,7.26,58.0
2020-08-01 15:28:00,145.0,7.46,47.0
2020-08-01 15:29:00,133.0,7.2,61.0
2020-08-01 15:30:00,137.0,7.64,48.0
2020-08-01 15:31:00,140.0,5.69,68.0
2020-08-01 15:32:00,186.0,6.51,54.0
2020-08-01 15:33:00,167.0,8.66,62.0
2020-08-01 15:34:00,156.0,7.83,51.0
2020-08-01 15:35:00,132.0,5.32,66.0
2020-08-01 15:36:00,165.0,6.75,51.0
2020-08-01 15:37:00,144.0,7.16,63.0
2020-08-01 15:38:00,165.0,7.28,46.0
2020-08-01 15:39:00,143.0,7.39,57.0
2020-08-01 15:40:00,145.0,7.6,53.0
2020-08-01 15:41:00,131.0,7.59,70.0
2020-08-01 15:42:00,157.0,7.05,52.0
2020-08-01 15:43:00,140.0,7.04,76.0
2020-08-01 15:44:00,157.0,6.18,51.0
2020-08-01 15:45:00,142.0,7.3,57.0
2020-08-01 15:46:00,164.0,7.2,54.0
2020-08-01 15:47:00,178.0,6.63,56.0
2020-08-01 15:48:00,148.0,6.57,54.0
2020-08-01 15:49:00,204.0,7.29,57.0
2020-08-01 15:50:00,167.0,6.35,59.0
2020-08-01 15:51:00,170.0,6.14,59.0
2020-08-01 15:52:00,155.0,5.97,55.0
2020-08-01 15:53:00,133.0,6.06,62.0
2020-08-01 15:54:00,156.0,5.59,53.0
2020-08-01 15:55:00,139.0,6.05,53.0
2020-08-01 15:56:00,164.0,6.41,52.0
2020-08-01 15:57:00,141.0,5.58,64.0
2020-08-01 15:58:00,138.0,5.86,49.0
2020-08-01 15:59:00,148.0,4.52,51.0
2020-08-01 16:00:00,138.0,5.39,46.0
2020-08-01 16:01:00,123.0,6.61,62.0
2020-08-01 16:02:00,148.0,6.85,58.0
2020-08-01 16:03:00,154.0,4.87,74.0
2020-08-01 16:04:00,151.0,5.82,47.0
2020-08-01 16:05:00,133.0,4.81,55.0
2020-08-01 16:06:00,131.0,6.05,51.0
2020-08-01 16:07:00,149.0,6.42,55.0
2020-08-01 16:08:00,144.0,4.79,59.0
2020-08-01 16:09:00,136.0,4.04,56.0
2020-08-01 16:10:00,169.0,4.73,48.0
2020-08-01 16:11:00,151.0,4.48,56.0
2020-08-01 16:12:00,153.0,3.89,46.0
2020-08-01 16:13:00,139.0,5.89,53.0
2020-08-01 16:14:00,129.0,4.99,51.0
2020-08-01 16:15:00,128.0,5.26,51.0
2020-08-01 16:16:00,177.0,6.05,50.0
2020-08-01 16:17:00,148.0,5.24,54.0
2020-08-01 16:18:00,154.0,4.73,45.0
2020-08-01 16:19:00,150.0,4.81,69.0
2020-08-01 16:20:00,135.0,5.28,51.0
2020-08-01 16:21:00,145.0,4.42,69.0
2020-08-01 16:22:00,143.0,5.73,55.0
2020-08-01 16:23:00,152.0,6.06,58.0
2020-08-01 16:24:00,157.0,5.66,49.0
2020-08-01 16:25:00,182.0,5.02,73.0
2020-08-01 16:26:00,206.0,4.49,67.0
2020-08-01 16:27:00,150.0,4.23,50.0
2020-08-01 16:28:00,173.0,4.23,53.0
2020-08-01 16:29:00,146.0,4.25,57.0
2020-08-01 16:30:00,150.0,4.24,47.0
2020-08-01 16:31:00,147.0,5.2,55.0
2020-08-01 16:32:00,140.0,4.28,55.0
2020-08-01 16:33:00,152.0,4.32,60.0
2020-08-01 16:34:00,152.0,4.76,60.0
2020-08-01 16:35:00,132.0,4.25,53.0
2020-08-01 16:36:00,167.0,4.41,48.0
2020-08-01 16:37:00,136.0,4.46,61.0
2020-08-01 16:38:00,130.0,3.74,48.0
2020-08-01 16:39:00,124.0,4.4,55.0
2020-08-01 16:40:00,146.0,4.4,50.0
2020-08-01 16:41:00,149.0,4.67,61.0
2020-08-01 16:42:00,142.0,4.61,48.0
2020-08-01 16:43:00,153.0,5.11,53.0
2020-08-01 16:44:00,151.0,3.69,55.0
2020-08-01 16:45:00,135.0,3.66,70.0
2020-08-01 16:46:00,144.0,4.0,54.0
2020-08-01 16:47:00,152.0,3.7,57.0
2020-08-01 16:48:00,153.0,4.68,51.0
2020-08-01 16:49:00,159.0,4.9,61.0
2020-08-01 16:50:00,145.0,4.99,58.0
2020-08-01 16:51:00,172.0,4.36,57.0
2020-08-01 16:52:00,131.0,4.61,48.0
2020-08-01 16:53:00,136.0,3.92,55.0
2020-08-01 16:54:00,130.0,4.84,56.0
2020-08-01 16:55:00,128.0,4.5,61.0
2020-08-01 16:56:00,121.0,4.02,55.0
2020-08-01 16:57:00,136.0,4.73,53.0
2020-08-01 16:58:00,132.0,4.51,61.0
2020-08-01 16:59:00,128.0,3.77,57.0
2020-08-01 17:00:00,122.0,3.98,53.0
2020-08-01 17:01:00,151.0,5.21,53.0
2020-08-01 17:02:00,142.0,5.11,60.0
2020-08-01 17:03:00,135.0,4.25,59.0
2020-08-01 17:04:00,155.0,4.71,46.0
2020-08-01 17:05:00,146.0,4.34,61.0
2020-08-01 17:06:00,136.0,6.54,48.0
2020-08-01 17:07:00,162.0,5.53,56.0
2020-08-01 17:08:00,178.0,4.85,53.0
2020-08-01 17:09:00,158.0,4.29,64.0
2020-08-01 17:10:00,157.0,6.42,60.0
2020-08-01 17:11:00,145.0,10.76,55.0
2020-08-01 17:12:00,165.0,10.38,50.0
2020-08-01 17:13:00,136.0,6.02,59.0
2020-08-01 17:14:00,136.0,6.27,59.0
2020-08-01 17:15:00,141.0,10.17,57.0
2020-08-01 17:16:00,146.0,8.02,61.0
2020-08-01 17:17:00,143.0,7.37,58.0
2020-08-01 17:18:00,163.0,7.08,51.0
2020-08-01 17:19:00,181.0,8.32,57.0
2020-08-01 17:20:00,147.0,7.72,60.0
2020-08-01 17:21:00,138.0,7.69,60.0
2020-08-01 17:22:00,143.0,7.22,49.0
2020-08-01 17:23:00,129.0,7.37,64.0
2020-08-01 17:24:00,158.0,6.31,49.0
2020-08-01 17:25:00,181.0,7.06,61.0
2020-08-01 17:26:00,158.0,5.7,54.0
2020-08-01 17:27:00,122.0,6.69,67.0
2020-08-01 17:28:00,130.0,6.75,57.0
2020-08-01 17:29:00,129.0,7.14,62.0
2020-08-01 17:30:00,152.0,7.12,62.0
2020-08-01 17:31:00,146.0,6.7,58.0
2020-08-01 17:32:00,157.0,6.44,45.0
2020-08-01 17:33:00,151.0,7.21,74.0
2020-08-01 17:34:00,145.0,8.2,45.0
2020-08-01 17:35:00,179.0,5.81,59.0
2020-08-01 17:36:00,156.0,5.81,44.0
2020-08-01 17:37:00,179.0,6.24,54.0
2020-08-01 17:38:00,163.0,6.24,41.0
2020-08-01 17:39:00,127.0,6.5,54.0
2020-08-01 17:40:00,158.0,6.33,41.0
2020-08-01 17:41:00,138.0,6.26,54.0
2020-08-01 17:42:00,118.0,6.37,49.0
2020-08-01 17:43:00,134.0,5.84,59.0
2020-08-01 17:44:00,132.0,5.31,43.0
2020-08-01 17:45:00,166.0,5.09,57.0
2020-08-01 17:46:00,145.0,5.8,57.0
2020-08-01 17:47:00,157.0,7.1,54.0
2020-08-01 17:48:00,170.0,6.38,39.0
2020-08-01 17:49:00,163.0,5.97,52.0
2020-08-01 17:50:00,140.0,5.23,43.0
2020-08-01 17:51:00,135.0,4.77,56.0
2020-08-01 17:52:00,162.0,4.88,46.0
2020-08-01 17:53:00,137.0,6.03,55.0
2020-08-01 17:54:00,165.0,6.25,41.0
2020-08-01 17:55:00,126.0,5.74,53.0
2020-08-01 17:56:00,121.0,5.53,45.0
2020-08-01 17:57:00,122.0,5.33,60.0
2020-08-01 17:58:00,146.0,6.04,55.0
2020-08-01 17:59:00,136.0,5.44,59.0
2020-08-01 18:00:00,156.0,5.0,46.0
2020-08-01 18:01:00,156.0,5.71,60.0
2020-08-01 18:02:00,139.0,5.54,43.0
2020-08-01 18:03:00,132.0,4.97,65.0
2020-08-01 18:04:00,155.0,5.36,56.0
2020-08-01 18:05:00,126.0,5.11,59.0
2020-08-01 18:06:00,154.0,5.43,41.0
2020-08-01 18:07:00,127.0,5.19,58.0
2020-08-01 18:08:00,142.0,5.4,52.0
2020-08-01 18:09:00,161.0,4.19,61.0
2020-08-01 18:10:00,147.0,5.54,72.0
2020-08-01 18:11:00,138.0,6.47,57.0
2020-08-01 18:12:00,139.0,5.76,61.0
